Var1,powerall_1,powerall_2,powerall_3,powerall_4,powerall_5,powerall_6,powerall_7,powerall_8,powerall_9,powerall_10,powerall_11,powerall_12,powerall_13,powerall_14,powerall_15,powerall_16,powerall_17,powerall_18,powerall_19,powerall_20,powerall_21,powerall_22,powerall_23,powerall_24,powerall_25,powerall_26,powerall_27,powerall_28,powerall_29,powerall_30,powerall_31,powerall_32,powerall_33,powerall_34,powerall_35,powerall_36,powerall_37,powerall_38,powerall_39,powerall_40,powerall_41,powerall_42,powerall_43,powerall_44,powerall_45,powerall_46,powerall_47,powerall_48,powerall_49,powerall_50,powerall_51,powerall_52,powerall_53,powerall_54,powerall_55,powerall_56,powerall_57,powerall_58,powerall_59,powerall_60,powerall_61,powerall_62,powerall_63,powerall_64,powerall_65,powerall_66,powerall_67,powerall_68,powerall_69,powerall_70,powerall_71,powerall_72,powerall_73,powerall_74,powerall_75,powerall_76,powerall_77,powerall_78,powerall_79,powerall_80,powerall_81,powerall_82,powerall_83,powerall_84,powerall_85,powerall_86,powerall_87,powerall_88,powerall_89,powerall_90,powerall_91,powerall_92,powerall_93,powerall_94,powerall_95,powerall_96,powerall_97,powerall_98,powerall_99,powerall_100,powerall_101
46000,5.89978818432349,17.0166288088676,27.4842314611338,37.7680212306338,47.6328403806064,57.4100293477071,66.1107455706719,74.5254095039461,83.4283256589402,91.5307223872061,99.425313433535,106.880381972292,112.977385809085,118.531594043835,125.7200709193,131.504103236094,135.966385626173,141.360901295242,145.743291410585,150.003941946628,153.921979460633,157.781935697205,161.899033022669,164.976641765527,168.110459582817,168.992130749641,169.703495197858,175.726183049111,174.645496224237,176.693797595828,180.213377812806,180.559621503935,183.290781144735,184.353366201937,184.825679272649,187.46909089438,185.729134204431,186.736055489547,186.623275262183,188.092187755102,185.888949515983,183.856993779515,185.251337924066,186.892491431549,187.016912146098,185.86751886051,188.560042566474,184.988320607957,184.33127617393,183.123673614572,184.995486101678,184.018885717347,183.37053932232,182.111959532678,181.022431595043,182.008036129587,180.437673295555,179.574206993525,178.734770610065,173.50000372111,179.781640257984,175.018386168412,175.084468389761,174.79252330514,169.148510537863,168.219686969888,171.719060335816,172.15854356753,169.383490714479,168.550932704643,168.876131334218,166.872954579958,166.204456520687,164.61562684367,163.452152360824,158.629787330179,160.966035106776,160.194842051488,158.775497676041,158.629328550094,157.333819890593,159.635955603527,156.104508880246,154.784293137879,154.573627238514,152.405827444681,151.474090571162,150.812638752181,148.992426107167,151.513148399591,150.139707976233,146.886553385712,150.78114393898,145.343719842211,145.438292529542,143.509788716279,142.645106327053,138.394387132595,141.697937906035,140.588992812611,138.743465410869
47000,5.96459856950431,17.0814391940485,27.5490418463146,37.8328316158146,47.6976507657873,57.4748397328879,66.1755559558527,74.5902198891269,83.493136044121,91.5955327723869,99.4901238187158,106.945192357472,113.042196194266,118.596404429016,125.784881304481,131.568913621275,136.031196011354,141.425711680423,145.808101795766,150.068752331809,153.986789845814,157.846746082386,161.96384340785,165.041452150708,168.175269967998,169.056941134822,169.768305583039,175.790993434292,174.710306609417,176.758607981009,180.278188197987,180.624431889116,183.355591529916,184.418176587118,184.89048965783,187.53390127956,185.793944589612,186.800865874728,186.688085647363,188.156998140283,185.953759901164,183.921804164696,185.316148309246,186.95730181673,187.081722531279,185.932329245691,188.624852951655,185.053130993138,184.396086559111,183.188483999753,185.060296486859,184.083696102528,183.435349707501,182.176769917859,181.087241980223,182.072846514768,180.502483680736,179.639017378706,178.799580995246,173.56481410629,179.846450643165,175.083196553593,175.149278774941,174.857333690321,169.213320923044,168.284497355069,171.783870720997,172.223353952711,169.44830109966,168.615743089824,168.940941719399,166.937764965139,166.269266905868,164.680437228851,163.516962746005,158.694597715359,161.030845491956,160.259652436669,158.840308061222,158.694138935274,157.398630275774,159.700765988708,156.169319265427,154.849103523059,154.638437623695,152.470637829862,151.538900956342,150.877449137362,149.057236492348,151.577958784772,150.204518361414,146.951363770892,150.845954324161,145.408530227392,145.503102914723,143.57459910146,142.709916712234,138.459197517776,141.762748291216,140.653803197792,138.80827579605
48000,6.19679783107404,17.3136384556182,27.7812411078843,38.0650308773844,47.929850027357,57.7070389944576,66.4077552174224,74.8224191506966,83.7253353056908,91.8277320339567,99.7223230802855,107.177391619042,113.274395455836,118.828603690586,126.017080566051,131.801112882845,136.263395272923,141.657910941993,146.040301057336,150.300951593379,154.218989107384,158.078945343956,162.196042669419,165.273651412277,168.407469229567,169.289140396392,170.000504844609,176.023192695861,174.942505870987,176.990807242579,180.510387459556,180.856631150686,183.587790791486,184.650375848687,185.1226889194,187.76610054113,186.026143851181,187.033065136298,186.920284908933,188.389197401853,186.185959162734,184.154003426266,185.548347570816,187.1895010783,187.313921792849,186.164528507261,188.857052213224,185.285330254708,184.62828582068,183.420683261322,185.292495748429,184.315895364098,183.667548969071,182.408969179428,181.319441241793,182.305045776338,180.734682942306,179.871216640276,179.031780256816,173.79701336786,180.078649904735,175.315395815163,175.381478036511,175.089532951891,169.445520184613,168.516696616639,172.016069982566,172.455553214281,169.68050036123,168.847942351394,169.173140980969,167.169964226709,166.501466167437,164.91263649042,163.749162007574,158.926796976929,161.263044753526,160.491851698239,159.072507322792,158.926338196844,157.630829537343,159.932965250278,156.401518526996,155.081302784629,154.870636885265,152.702837091431,151.771100217912,151.109648398932,149.289435753917,151.810158046341,150.436717622983,147.183563032462,151.078153585731,145.640729488962,145.735302176292,143.806798363029,142.942115973804,138.691396779346,141.994947552786,140.886002459362,139.040475057619
49000,6.24516435639692,17.3620049809411,27.8296076332072,38.1133974027072,47.9782165526799,57.7554055197805,66.4561217427453,74.8707856760195,83.7737018310137,91.8760985592796,99.7706896056084,107.225758144365,113.322761981159,118.876970215909,126.065447091373,131.849479408168,136.311761798246,141.706277467316,146.088667582659,150.349318118701,154.267355632707,158.127311869279,162.244409194742,165.3220179376,168.45583575489,169.337506921714,170.048871369932,176.071559221184,174.99087239631,177.039173767901,180.558753984879,180.904997676008,183.636157316809,184.69874237401,185.171055444723,187.814467066453,186.074510376504,187.081431661621,186.968651434256,188.437563927175,186.234325688057,184.202369951589,185.596714096139,187.237867603622,187.362288318172,186.212895032584,188.905418738547,185.333696780031,184.676652346003,183.469049786645,185.340862273752,184.364261889421,183.715915494393,182.457335704751,181.367807767116,182.353412301661,180.783049467629,179.919583165599,179.080146782139,173.845379893183,180.127016430057,175.363762340486,175.429844561834,175.137899477214,169.493886709936,168.565063141962,172.064436507889,172.503919739604,169.728866886553,168.896308876717,169.221507506292,167.218330752032,166.54983269276,164.961003015743,163.797528532897,158.975163502252,161.311411278849,160.540218223562,159.120873848115,158.974704722167,157.679196062666,159.9813317756,156.449885052319,155.129669309952,154.919003410588,152.751203616754,151.819466743235,151.158014924255,149.33780227924,151.858524571664,150.485084148306,147.231929557785,151.126520111054,145.689096014285,145.783668701615,143.855164888352,142.990482499126,138.739763304669,142.043314078108,140.934368984685,139.088841582942
50000,6.31354143092774,17.4303820554719,27.897984707738,38.1817744772381,48.0465936272107,57.8237825943114,66.5244988172761,74.9391627505503,83.8420789055445,91.9444756338104,99.8390666801392,107.294135218896,113.39113905569,118.94534729044,126.133824165904,131.917856482699,136.380138872777,141.774654541847,146.15704465719,150.417695193232,154.335732707237,158.19568894381,162.312786269273,165.390395012131,168.524212829421,169.405883996245,170.117248444462,176.139936295715,175.059249470841,177.107550842432,180.62713105941,180.973374750539,183.704534391339,184.767119448541,185.239432519253,187.882844140984,186.142887451035,187.149808736152,187.037028508787,188.505941001706,186.302702762587,184.270747026119,185.66509117067,187.306244678153,187.430665392703,186.281272107115,188.973795813078,185.402073854562,184.745029420534,183.537426861176,185.409239348283,184.432638963951,183.784292568924,182.525712779282,181.436184841647,182.421789376191,180.85142654216,179.98796024013,179.148523856669,173.913756967714,180.195393504588,175.432139415017,175.498221636365,175.206276551745,169.562263784467,168.633440216493,172.13281358242,172.572296814135,169.797243961084,168.964685951247,169.289884580823,167.286707826563,166.618209767291,165.029380090274,163.865905607428,159.043540576783,161.37978835338,160.608595298092,159.189250922646,159.043081796698,157.747573137197,160.049708850131,156.51826212685,155.198046384483,154.987380485119,152.819580691285,151.887843817766,151.226391998786,149.406179353771,151.926901646195,150.553461222837,147.300306632316,151.194897185584,145.757473088816,145.852045776146,143.923541962883,143.058859573657,138.8081403792,142.111691152639,141.002746059216,139.157218657473
51000,6.40970921104033,17.5265498355845,27.9941524878506,38.2779422573507,48.1427614073233,57.9199503744239,66.6206665973887,75.0353305306629,83.9382466856571,92.040643413923,99.9352344602518,107.390302999008,113.487306835802,119.041515070552,126.229991946017,132.014024262811,136.47630665289,141.870822321959,146.253212437302,150.513862973345,154.43190048735,158.291856723922,162.408954049386,165.486562792244,168.620380609534,169.502051776358,170.213416224575,176.236104075828,175.155417250953,177.203718622545,180.723298839523,181.069542530652,183.800702171452,184.863287228654,185.335600299366,187.979011921096,186.239055231148,187.245976516264,187.1331962889,188.602108781819,186.3988705427,184.366914806232,185.761258950782,187.402412458266,187.526833172815,186.377439887227,189.069963593191,185.498241634674,184.841197200647,183.633594641289,185.505407128395,184.528806744064,183.880460349037,182.621880559395,181.53235262176,182.517957156304,180.947594322272,180.084128020242,179.244691636782,174.009924747826,180.291561284701,175.528307195129,175.594389416477,175.302444331857,169.65843156458,168.729607996605,172.228981362533,172.668464594247,169.893411741196,169.06085373136,169.386052360935,167.382875606675,166.714377547404,165.125547870387,163.962073387541,159.139708356895,161.475956133492,160.704763078205,159.285418702758,159.13924957681,157.84374091731,160.145876630244,156.614429906963,155.294214164595,155.083548265231,152.915748471398,151.984011597878,151.322559778898,149.502347133884,152.023069426308,150.64962900295,147.396474412428,151.291064965697,145.853640868928,145.948213556259,144.019709742996,143.15502735377,138.904308159312,142.207858932752,141.098913839328,139.253386437586
52000,6.52228395201484,17.639124576559,28.1067272288251,38.3905169983252,48.2553361482978,58.0325251153985,66.7332413383632,75.1479052716374,84.0508214266316,92.1532181548975,100.047809201226,107.502877739983,113.599881576777,119.154089811527,126.342566686991,132.126599003786,136.588881393864,141.983397062934,146.365787178277,150.626437714319,154.544475228325,158.404431464897,162.52152879036,165.599137533218,168.732955350508,169.614626517332,170.32599096555,176.348678816802,175.267991991928,177.316293363519,180.835873580497,181.182117271626,183.913276912426,184.975861969628,185.44817504034,188.091586662071,186.351629972122,187.358551257239,187.245771029874,188.714683522793,186.511445283675,184.479489547207,185.873833691757,187.51498719924,187.63940791379,186.490014628202,189.182538334165,185.610816375649,184.953771941621,183.746169382263,185.61798186937,184.641381485038,183.993035090011,182.734455300369,181.644927362734,182.630531897279,181.060169063247,180.196702761217,179.357266377757,174.122499488801,180.404136025675,175.640881936104,175.706964157452,175.415019072832,169.771006305554,168.84218273758,172.341556103507,172.781039335222,170.005986482171,169.173428472335,169.49862710191,167.49545034765,166.826952288378,165.238122611361,164.074648128515,159.25228309787,161.588530874467,160.817337819179,159.397993443733,159.251824317785,157.956315658284,160.258451371218,156.727004647937,155.40678890557,155.196123006206,153.028323212372,152.096586338853,151.435134519873,149.614921874858,152.135644167282,150.762203743924,147.509049153403,151.403639706672,145.966215609903,146.060788297233,144.13228448397,143.267602094744,139.016882900287,142.320433673726,141.211488580303,139.36596117856
53000,6.59696568547388,17.713806310018,28.1814089622841,38.4651987317842,48.3300178817568,58.1072068488575,66.8079230718223,75.2225870050965,84.1255031600906,92.2278998883565,100.122490934685,107.577559473442,113.674563310236,119.228771544986,126.41724842045,132.201280737245,136.663563127323,142.058078796393,146.440468911736,150.701119447778,154.619156961784,158.479113198356,162.596210523819,165.673819266677,168.807637083967,169.689308250791,170.400672699009,176.423360550261,175.342673725387,177.390975096978,180.910555313956,181.256799005085,183.987958645885,185.050543703087,185.5228567738,188.16626839553,186.426311705581,187.433232990698,187.320452763333,188.789365256252,186.586127017134,184.554171280666,185.948515425216,187.589668932699,187.714089647249,186.564696361661,189.257220067624,185.685498109108,185.02845367508,183.820851115722,185.692663602829,184.716063218497,184.06771682347,182.809137033828,181.719609096193,182.705213630738,181.134850796706,180.271384494676,179.431948111216,174.19718122226,180.478817759134,175.715563669563,175.781645890911,175.489700806291,169.845688039013,168.916864471039,172.416237836966,172.855721068681,170.08066821563,169.248110205794,169.573308835369,167.570132081109,166.901634021837,165.31280434482,164.149329861974,159.326964831329,161.663212607926,160.892019552639,159.472675177192,159.326506051244,158.030997391743,160.333133104677,156.801686381396,155.481470639029,155.270804739665,153.103004945831,152.171268072312,151.509816253332,149.689603608317,152.210325900741,150.836885477383,147.583730886862,151.478321440131,146.040897343362,146.135470030692,144.206966217429,143.342283828203,139.091564633746,142.395115407185,141.286170313762,139.440642912019
54000,6.62724853815183,17.744089162696,28.2116918149621,38.4954815844621,48.3603007344348,58.1374897015354,66.8382059245002,75.2528698577744,84.1557860127686,92.2581827410345,100.152773787363,107.60784232612,113.704846162914,119.259054397664,126.447531273128,132.231563589923,136.693845980001,142.088361649071,146.470751764414,150.731402300456,154.649439814462,158.509396051034,162.626493376497,165.704102119355,168.837919936645,169.719591103469,170.430955551687,176.453643402939,175.372956578065,177.421257949656,180.940838166634,181.287081857763,184.018241498563,185.080826555765,185.553139626477,188.196551248208,186.456594558259,187.463515843376,187.350735616011,188.81964810893,186.616409869811,184.584454133344,185.978798277894,187.619951785377,187.744372499927,186.594979214339,189.287502920302,185.715780961786,185.058736527758,183.8511339684,185.722946455507,184.746346071175,184.097999676148,182.839419886506,181.749891948871,182.735496483416,181.165133649384,180.301667347354,179.462230963894,174.227464074938,180.509100611812,175.745846522241,175.811928743589,175.519983658969,169.875970891691,168.947147323717,172.446520689644,172.886003921359,170.110951068308,169.278393058472,169.603591688047,167.600414933787,166.931916874515,165.343087197498,164.179612714652,159.357247684007,161.693495460604,160.922302405316,159.50295802987,159.356788903922,158.061280244421,160.363415957355,156.831969234074,155.511753491707,155.301087592343,153.133287798509,152.20155092499,151.54009910601,149.719886460995,152.240608753419,150.867168330061,147.61401373954,151.508604292809,146.07118019604,146.16575288337,144.237249070107,143.372566680881,139.121847486424,142.425398259863,141.31645316644,139.470925764697
55000,6.66435777495695,17.7811983995011,28.2488010517672,38.5325908212673,48.3974099712399,58.1745989383406,66.8753151613053,75.2899790945795,84.1928952495737,92.2952919778396,100.189883024168,107.644951562925,113.741955399719,119.296163634469,126.484640509933,132.268672826728,136.730955216806,142.125470885876,146.507861001219,150.768511537262,154.686549051267,158.546505287839,162.663602613302,165.74121135616,168.87502917345,169.756700340274,170.468064788492,176.490752639744,175.41006581487,177.458367186461,180.977947403439,181.324191094569,184.055350735369,185.11793579257,185.590248863283,188.233660485013,186.493703795064,187.500625080181,187.387844852816,188.856757345735,186.653519106617,184.621563370149,186.015907514699,187.657061022183,187.781481736732,186.632088451144,189.324612157107,185.752890198591,185.095845764563,183.888243205205,185.760055692312,184.783455307981,184.135108912953,182.876529123311,181.787001185676,182.772605720221,181.202242886189,180.338776584159,179.499340200699,174.264573311743,180.546209848618,175.782955759046,175.849037980394,175.557092895774,169.913080128496,168.984256560522,172.483629926449,172.923113158164,170.148060305113,169.315502295277,169.640700924852,167.637524170592,166.96902611132,165.380196434303,164.216721951457,159.394356920812,161.730604697409,160.959411642122,159.540067266675,159.393898140727,158.098389481226,160.400525194161,156.869078470879,155.548862728512,155.338196829148,153.170397035314,152.238660161795,151.577208342815,149.7569956978,152.277717990224,150.904277566866,147.651122976345,151.545713529614,146.108289432845,146.202862120175,144.274358306912,143.409675917686,139.158956723229,142.462507496668,141.353562403245,139.508035001502
56000,6.84141212578952,17.9582527503337,28.4258554025998,38.7096451720998,48.5744643220725,58.3516532891731,67.0523695121379,75.4670334454121,84.3699496004063,92.4723463286722,100.366937375001,107.822005913758,113.919009750551,119.473217985302,126.661694860766,132.445727177561,136.908009567639,142.302525236708,146.684915352051,150.945565888094,154.863603402099,158.723559638671,162.840656964135,165.918265706993,169.052083524283,169.933754691107,170.645119139324,176.667806990577,175.587120165703,177.635421537294,181.155001754272,181.501245445401,184.232405086201,185.294990143403,185.767303214115,188.410714835846,186.670758145897,187.677679431013,187.564899203649,189.033811696568,186.830573457449,184.798617720981,186.192961865532,187.834115373015,187.958536087565,186.809142801976,189.50166650794,185.929944549423,185.272900115396,184.065297556038,185.937110043144,184.960509658813,184.312163263786,183.053583474144,181.964055536509,182.949660071053,181.379297237021,180.515830934991,179.676394551531,174.441627662576,180.72326419945,175.960010109879,176.026092331227,175.734147246606,170.090134479329,169.161310911355,172.660684277282,173.100167508996,170.325114655945,169.492556646109,169.817755275684,167.814578521424,167.146080462153,165.557250785136,164.39377630229,159.571411271645,161.907659048242,161.136465992954,159.717121617507,159.57095249156,158.275443832059,160.577579544993,157.046132821712,155.725917079345,155.515251179981,153.347451386147,152.415714512628,151.754262693647,149.934050048633,152.454772341057,151.081331917699,147.828177327178,151.722767880446,146.285343783677,146.379916471008,144.451412657745,143.586730268519,139.336011074061,142.639561847501,141.530616754077,139.685089352335
57000,6.77862720852576,17.8954678330699,28.363070485336,38.6468602548361,48.5116794048087,58.2888683719094,66.9895845948741,75.4042485281483,84.3071646831425,92.4095614114084,100.304152457737,107.759220996494,113.856224833288,119.410433068038,126.598909943502,132.382942260297,136.845224650375,142.239740319445,146.622130434788,150.88278097083,154.800818484835,158.660774721408,162.777872046871,165.855480789729,168.989298607019,169.870969773843,170.58233422206,176.605022073313,175.524335248439,177.57263662003,181.092216837008,181.438460528137,184.169620168937,185.232205226139,185.704518296851,188.347929918582,186.607973228633,187.61489451375,187.502114286385,188.971026779304,186.767788540185,184.735832803717,186.130176948268,187.771330455751,187.895751170301,186.746357884713,189.438881590676,185.86715963216,185.210115198132,184.002512638774,185.874325125881,184.897724741549,184.249378346522,182.99079855688,181.901270619245,182.886875153789,181.316512319758,180.453046017728,179.613609634268,174.378842745312,180.660479282186,175.897225192615,175.963307413963,175.671362329343,170.027349562065,169.098525994091,172.597899360018,173.037382591733,170.262329738682,169.429771728845,169.754970358421,167.751793604161,167.083295544889,165.494465867872,164.330991385026,159.508626354381,161.844874130978,161.07368107569,159.654336700244,159.508167574296,158.212658914795,160.514794627729,156.983347904448,155.663132162081,155.452466262717,153.284666468883,152.352929595364,151.691477776384,149.871265131369,152.391987423793,151.018547000435,147.765392409914,151.659982963182,146.222558866414,146.317131553744,144.388627740481,143.523945351255,139.273226156798,142.576776930237,141.467831836814,139.622304435071
58000,6.84621321624312,17.9630538407873,28.4306564930534,38.7144462625534,48.5792654125261,58.3564543796267,67.0571706025915,75.4718345358657,84.3747506908599,92.4771474191258,100.371738465455,107.826807004211,113.923810841005,119.478019075755,126.66649595122,132.450528268014,136.912810658093,142.307326327162,146.689716442505,150.950366978548,154.868404492553,158.728360729125,162.845458054589,165.923066797446,169.056884614736,169.938555781561,170.649920229778,176.67260808103,175.591921256156,177.640222627748,181.159802844725,181.506046535855,184.237206176655,185.299791233857,185.772104304569,188.415515926299,186.67555923635,187.682480521467,187.569700294102,189.038612787022,186.835374547903,184.803418811435,186.197762955985,187.838916463469,187.963337178018,186.81394389243,189.506467598393,185.934745639877,185.27770120585,184.070098646492,185.941911133598,184.965310749267,184.31696435424,183.058384564597,181.968856626962,182.954461161507,181.384098327475,180.520632025445,179.681195641985,174.446428753029,180.728065289904,175.964811200332,176.03089342168,175.73894833706,170.094935569782,169.166112001808,172.665485367735,173.10496859945,170.329915746399,169.497357736563,169.822556366138,167.819379611878,167.150881552606,165.56205187559,164.398577392743,159.576212362098,161.912460138695,161.141267083408,159.721922707961,159.575753582013,158.280244922512,160.582380635447,157.050933912166,155.730718169798,155.520052270434,153.3522524766,152.420515603081,151.759063784101,149.938851139086,152.45957343151,151.086133008152,147.832978417631,151.7275689709,146.290144874131,146.384717561461,144.456213748199,143.591531358973,139.340812164515,142.644362937955,141.535417844531,139.689890442788
59000,6.90546338594988,18.022304010494,28.4899066627601,38.7736964322602,48.6385155822328,58.4157045493335,67.1164207722983,75.5310847055725,84.4340008605666,92.5363975888325,100.430988635161,107.886057173918,113.983061010712,119.537269245462,126.725746120926,132.509778437721,136.972060827799,142.366576496869,146.748966612212,151.009617148254,154.92765466226,158.787610898832,162.904708224295,165.982316967153,169.116134784443,169.997805951267,170.709170399485,176.731858250737,175.651171425863,177.699472797454,181.219053014432,181.565296705561,184.296456346361,185.359041403563,185.831354474276,188.474766096006,186.734809406057,187.741730691174,187.628950463809,189.097862956728,186.89462471761,184.862668981142,186.257013125692,187.898166633175,188.022587347725,186.873194062137,189.5657177681,185.993995809584,185.336951375556,184.129348816198,186.001161303305,185.024560918973,184.376214523946,183.117634734304,182.028106796669,183.013711331214,181.443348497182,180.579882195152,179.740445811692,174.505678922736,180.78731545961,176.024061370039,176.090143591387,175.798198506767,170.154185739489,169.225362171515,172.724735537442,173.164218769157,170.389165916106,169.55660790627,169.881806535845,167.878629781585,167.210131722313,165.621302045296,164.45782756245,159.635462531805,161.971710308402,161.200517253115,159.781172877668,159.63500375172,158.339495092219,160.641630805153,157.110184081872,155.789968339505,155.579302440141,153.411502646307,152.479765772788,151.818313953808,149.998101308793,152.518823601217,151.145383177859,147.892228587338,151.786819140607,146.349395043838,146.443967731168,144.515463917905,143.650781528679,139.400062334222,142.703613107661,141.594668014238,139.749140612495
60000,6.9886948051476,18.1055354296918,28.5731380819579,38.8569278514579,48.7217470014306,58.4989359685312,67.199652191496,75.6143161247702,84.5172322797643,92.6196290080302,100.514220054359,107.969288593116,114.06629242991,119.62050066466,126.808977540124,132.593009856919,137.055292246997,142.449807916066,146.83219803141,151.092848567452,155.010886081457,158.87084231803,162.987939643493,166.065548386351,169.199366203641,170.081037370465,170.792401818682,176.815089669935,175.734402845061,177.782704216652,181.30228443363,181.648528124759,184.379687765559,185.442272822761,185.914585893473,188.557997515204,186.818040825255,187.824962110372,187.712181883007,189.181094375926,186.977856136807,184.945900400339,186.34024454489,187.981398052373,188.105818766923,186.956425481335,189.648949187298,186.077227228782,185.420182794754,184.212580235396,186.084392722502,185.107792338171,184.459445943144,183.200866153502,182.111338215867,183.096942750411,181.52657991638,180.663113614349,179.823677230889,174.588910341934,180.870546878808,176.107292789237,176.173375010585,175.881429925964,170.237417158687,169.308593590713,172.80796695664,173.247450188354,170.472397335304,169.639839325467,169.965037955042,167.961861200782,167.293363141511,165.704533464494,164.541058981648,159.718693951003,162.0549417276,161.283748672312,159.864404296865,159.718235170918,158.422726511417,160.724862224351,157.19341550107,155.873199758703,155.662533859339,153.494734065505,152.562997191986,151.901545373005,150.081332727991,152.602055020415,151.228614597057,147.975460006536,151.870050559804,146.432626463036,146.527199150366,144.598695337103,143.734012947877,139.483293753419,142.786844526859,141.677899433435,139.832372031693
61000,7.1052429557148,18.222083580259,28.6896862325251,38.9734760020251,48.8382951519977,58.6154841190984,67.3162003420632,75.7308642753374,84.6337804303315,92.7361771585974,100.630768204926,108.085836743683,114.182840580477,119.737048815227,126.925525690691,132.709558007486,137.171840397564,142.566356066634,146.948746181977,151.209396718019,155.127434232025,158.987390468597,163.10448779406,166.182096536918,169.315914354208,170.197585521032,170.90894996925,176.931637820502,175.850950995628,177.899252367219,181.418832584197,181.765076275326,184.496235916126,185.558820973328,186.03113404404,188.674545665771,186.934588975822,187.941510260939,187.828730033574,189.297642526493,187.094404287374,185.062448550907,186.456792695457,188.09794620294,188.22236691749,187.072973631902,189.765497337865,186.193775379349,185.536730945321,184.329128385963,186.20094087307,185.224340488738,184.575994093711,183.317414304069,182.227886366434,183.213490900978,181.643128066947,180.779661764917,179.940225381457,174.705458492501,180.987095029375,176.223840939804,176.289923161152,175.997978076532,170.353965309254,169.42514174128,172.924515107207,173.363998338922,170.588945485871,169.756387476034,170.08158610561,168.07840935135,167.409911292078,165.821081615061,164.657607132215,159.83524210157,162.171489878167,161.400296822879,159.980952447433,159.834783321485,158.539274661984,160.841410374918,157.309963651637,155.98974790927,155.779082009906,153.611282216072,152.679545342553,152.018093523573,150.197880878558,152.718603170982,151.345162747624,148.092008157103,151.986598710372,146.549174613603,146.643747300933,144.71524348767,143.850561098444,139.599841903987,142.903392677426,141.794447584003,139.94892018226
62000,7.3411555491028,18.457996173647,28.9255988259131,39.2093885954131,49.0742077453858,58.8513967124864,67.5521129354512,75.9667768687254,84.8696930237195,92.9720897519854,100.866680798314,108.321749337071,114.418753173865,119.972961408615,127.161438284079,132.945470600874,137.407752990952,142.802268660022,147.184658775365,151.445309311407,155.363346825413,159.223303061985,163.340400387448,166.418009130306,169.551826947596,170.43349811442,171.144862562638,177.16755041389,176.086863589016,178.135164960607,181.654745177585,182.000988868714,184.732148509514,185.794733566716,186.267046637428,188.910458259159,187.17050156921,188.177422854327,188.064642626962,189.533555119881,187.330316880762,185.298361144295,186.692705288845,188.333858796328,188.458279510878,187.30888622529,190.001409931253,186.429687972737,185.772643538709,184.565040979351,186.436853466458,185.460253082126,184.811906687099,183.553326897457,182.463798959822,183.449403494366,181.879040660335,181.015574358305,180.176137974845,174.941371085889,181.223007622763,176.459753533192,176.52583575454,176.23389066992,170.589877902642,169.661054334668,173.160427700595,173.59991093231,170.824858079259,169.992300069422,170.317498698998,168.314321944738,167.645823885466,166.056994208449,164.893519725603,160.071154694958,162.407402471555,161.636209416267,160.216865040821,160.070695914873,158.775187255372,161.077322968306,157.545876245025,156.225660502658,156.014994603294,153.84719480946,152.915457935941,152.254006116961,150.433793471946,152.95451576437,151.581075341012,148.327920750491,152.22251130376,146.785087206991,146.879659894321,144.951156081058,144.086473691832,139.835754497375,143.139305270814,142.030360177391,140.184832775648
63000,7.08054254825338,18.1973831727975,28.6649858250636,38.9487755945637,48.8135947445363,58.590783711637,67.2914999346018,75.706163867876,84.6090800228701,92.711476751136,100.606067797465,108.061136336221,114.158140173015,119.712348407765,126.90082528323,132.684857600024,137.147139990103,142.541655659172,146.924045774515,151.184696310558,155.102733824563,158.962690061135,163.079787386599,166.157396129457,169.291213946747,170.172885113571,170.884249561788,176.906937413041,175.826250588166,177.874551959758,181.394132176736,181.740375867865,184.471535508665,185.534120565867,186.006433636579,188.64984525831,186.909888568361,187.916809853477,187.804029626113,189.272942119032,187.069703879913,185.037748143445,186.432092287996,188.073245795479,188.197666510028,187.04827322444,189.740796930404,186.169074971887,185.51203053786,184.304427978502,186.176240465608,185.199640081277,184.55129368625,183.292713896608,182.203185958973,183.188790493517,181.618427659485,180.754961357455,179.915524973995,174.680758085039,180.962394621914,176.199140532342,176.26522275369,175.97327766907,170.329264901793,169.400441333818,172.899814699746,173.33929793146,170.564245078409,169.731687068573,170.056885698148,168.053708943888,167.385210884617,165.7963812076,164.632906724754,159.810541694109,162.146789470705,161.375596415418,159.956252039971,159.810082914023,158.514574254523,160.816709967457,157.285263244176,155.965047501808,155.754381602444,153.586581808611,152.654844935092,151.993393116111,150.173180471097,152.693902763521,151.320462340163,148.067307749641,151.96189830291,146.524474206141,146.619046893472,144.690543080209,143.825860690983,139.575141496525,142.878692269965,141.769747176541,139.924219774799
